Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.834901305,1.120353922,0.04649719,249.2039231
1,0.480065546,0.483631805,0,189.4761657
2,0.300679785,0.295954496,0,232.5259652
3,0.244609584,0.255386576,0.000727513,113.1990258
4,0.231349163,0.257151842,0.231941287,73.13037185
5,0.224523817,0.232820537,0.301856361,43.78102163
6,0.218517983,0.224807568,0.543766972,42.17351171
7,0.218070285,0.23064027,0.58018587,41.99665131
8,0.214323523,0.225792754,0.679555151,29.64677616
9,0.212078833,0.224037319,0.703769291,24.937156
10,0.209232612,0.218070891,0.786421205,22.89134192
11,0.210428375,0.220982824,0.797104452,42.23979408
12,0.209055527,0.216249891,0.793706288,24.03872846
13,0.207544932,0.220536232,0.783427959,22.90206886
14,0.206658987,0.214080848,0.82979024,21.98645347
15,0.207107956,0.221722133,0.795280793,22.43927473
16,0.205765903,0.220331326,0.827371204,25.97727588
17,0.205849475,0.221193604,0.819375664,31.03564146
18,0.205290669,0.225316603,0.770063743,19.77854508
19,0.204556118,0.224227663,0.817010703,20.69524914
20,0.205039601,0.225118533,0.809240412,22.75417126
21,0.204679905,0.220027972,0.824583769,37.29658643
22,0.205078528,0.220671274,0.80142714,19.67151188
23,0.204218127,0.219466545,0.815261031,19.92783952
24,0.204253702,0.219378859,0.834006013,23.71224304
25,0.204609954,0.218823694,0.832720265,17.21940164
26,0.203856339,0.218572415,0.815748635,20.23367657
27,0.203625609,0.218833487,0.826084772,21.18577017
28,0.203345933,0.21812427,0.827683837,20.31323257
29,0.203248864,0.217959773,0.831528556,20.22430987
30,0.203268623,0.218839765,0.825404658,20.48519098
31,0.203115005,0.219153561,0.828080648,20.4187359
32,0.203082994,0.218882393,0.830470503,20.36931842
33,0.203126743,0.218366936,0.832864636,20.18108251
34,0.203122209,0.218301132,0.827646521,20.08233717
35,0.203388742,0.219061047,0.825885272,17.18227332
36,0.202979512,0.218072347,0.832164038,20.30583509
37,0.203515831,0.220120538,0.828686818,19.86997319
38,0.20413681,0.220633622,0.821008607,20.81317954
39,0.203151418,0.217567272,0.832934093,19.46831919
40,0.203172583,0.217644367,0.834550751,19.66437307
41,0.203089993,0.218105849,0.833767453,19.83455117
42,0.203501861,0.217808884,0.83451464,19.90092553
43,0.203067932,0.217493244,0.826987113,24.3840296
44,0.203081799,0.21759079,0.835101172,19.55191745
45,0.203180945,0.21770817,0.831496716,19.79612233
46,0.203947183,0.218667503,0.828972214,19.70276477
47,0.203371688,0.217809103,0.831761116,19.69969626
48,0.203123134,0.217679702,0.832999789,19.95473051
49,0.204027921,0.218626909,0.828650019,19.63743334
