Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.19590369449522263,0.07116986686437665,0.5586235998783031,74.388071270687
1,0.049442989485604424,0.038075455649046124,0.6605515756356091,29.013133641764774
2,0.02590885110325495,0.02672955886120313,0.7249007253114765,11.03877647452308
3,0.01779798222215552,0.022021273471054002,0.6951775241380101,7.655776750036121
4,0.013202033621868245,0.019537764275241398,0.7064983349156029,7.08888741143706
5,0.011736842527061253,0.01895203625184324,0.7070418837857699,6.978278554375297
6,0.009824678209029082,0.01854565832353636,0.7271439798959912,7.763911616175866
7,0.008275578523236782,0.018547482946518364,0.7322191955703249,5.885611098934765
8,0.008137069251283276,0.018417930964889244,0.7126349566180242,5.9037042044959795
9,0.00815164810134084,0.020117581471193597,0.7028992515086044,6.283945488547967
10,0.0073345742263670145,0.01903409186118828,0.7184380720577732,5.287257324264017
11,0.0060968756631079755,0.020123766944435986,0.7300170354733843,6.460450701983132
12,0.0055518670596665515,0.019303340893567004,0.7201532705170041,6.001201161538844
13,0.005790411004502522,0.02018736093612757,0.7107276964882935,5.889372659706939
14,0.0056108974499796006,0.03958463605435869,0.673681493069009,12.137730475325544
15,0.006988498163882195,0.020499815622812327,0.7269403124720449,6.435239029732023
16,0.005968318292363442,0.032030798628154965,0.7049260041902112,9.358503523888833
17,0.006002000683158832,0.023049636826017617,0.7027815576039649,7.114100936338158
18,0.004857780811415383,0.02091388390009755,0.7225260292877349,5.586312072311159
19,0.004309743459430993,0.02444329032559555,0.7163454791251981,6.705507688269767
20,0.004005359805668739,0.023689293195924308,0.7159196425971395,5.796994276237779
21,0.0038679774005501706,0.023286347283616598,0.723129709792787,6.154611774613293
22,0.003627395931993702,0.02503344443286174,0.7103837400404039,7.160677240038364
23,0.003383817430629388,0.0248229208746966,0.7209775444994053,6.255241527716096
24,0.003157576440380102,0.026974294406448034,0.7189274712482114,7.488664679052138
25,0.0032944733491850164,0.025856760113052858,0.7207505660321838,6.061638653687905
26,0.0034081752057961026,0.02668330943548338,0.7206439349004417,7.389402208346479
27,0.004160104681609927,0.0233470650414407,0.7176253539335705,9.905291416019466
28,0.007235161020487014,0.021833746027332703,0.7208659149688927,5.4227089250952085
29,0.00357533383219944,0.025401016769085554,0.7224186940245856,6.131592848061165
30,0.0029331649665867814,0.026243189173352614,0.7203575274860897,6.3435155257302105
31,0.0027991245379076247,0.02810497322255163,0.7160983495224506,6.097193843496537
32,0.002702424003562323,0.02816294134483726,0.7166262379773618,5.512570462996579
33,0.002637884453336421,0.028014281516410576,0.7193248971941828,6.192008587747669
34,0.002595041985746081,0.028887471450812753,0.7191055009073869,6.0644531239333785
35,0.002512951623307037,0.02879990751974055,0.7194591399594026,6.282403863786078
36,0.002446037333561948,0.029356422797173657,0.7221078390828929,5.581276326179897
37,0.002387700389932379,0.030146339374885686,0.7179026839180771,5.900919826170883
38,0.0023358672600383066,0.029729703876152962,0.7185521639846594,5.567582686966766
39,0.002303994610849628,0.0308962311936206,0.7179305127833145,5.966242782876105
40,0.0022504409657847276,0.02996615783848886,0.7209812733262679,5.637328456413342
41,0.0022009386382541877,0.03125869562143731,0.7155636613224408,5.508147704176807
42,0.0021877595183222476,0.031008259095825944,0.7159617867414113,6.335808700456717
43,0.0021246676523627053,0.03180394138697748,0.7194130579789173,5.875758627868338
44,0.0020772319812681246,0.031098575380503608,0.7221446449782224,5.711080535699775
45,0.002028973878486453,0.031035562488968414,0.7190903444273914,5.5749998968333125
46,0.001989655177847699,0.032230752971564886,0.7204843812010822,5.79639017290858
47,0.001969239793330977,0.03176636598380652,0.7232849581150691,5.8260184602815475
48,0.0019254580902065242,0.032948517045703625,0.719062552254007,5.7516316821929765
49,0.0019022093810529721,0.03226043951455586,0.7205343512810012,5.796727730789544
50,0.0018462346856004412,0.03261638839528096,0.7187559914135165,5.6797048944507535
51,0.0018280002142344706,0.03293661850336365,0.7224321969259645,5.887008690509446
52,0.0017875445975144779,0.03434243418341954,0.7213853605028492,5.881794760179745
53,0.0017577669087839418,0.03451163225319023,0.7196989509252429,5.6884125260574585
54,0.0017248715543848132,0.03382852759483036,0.7177594063397382,7.0166268998195
55,0.0016896320137990064,0.03453194195330799,0.7183148136715269,5.801667700689242
56,0.001670271633508006,0.035850798770670454,0.7169841192631945,5.831941481271405
57,0.0016430229612948246,0.034948159792842055,0.719823269055549,5.9450036579690035
58,0.0016093321538029617,0.03745054963992556,0.7189886409354433,5.865898755504911
59,0.0015949978991201554,0.03555661244810218,0.7203784233978683,6.075524376943828
60,0.0015279668984195932,0.035287611231634534,0.7185958789616397,5.826812786183897
61,0.0014965059341822534,0.03578489364457157,0.7194798952707044,5.998622278686809
62,0.001511531925972033,0.037227168084339686,0.7188521539710364,5.986014189290247
63,0.0014678596659419931,0.037444021747681404,0.7180460174521842,6.011238608576512
64,0.0014907011917190051,0.03666576830309196,0.719923330130392,5.819709860135383
65,0.0014878262192819659,0.037230920450688064,0.7187810211374716,5.832267028173659
66,0.0014708495048518973,0.03766954912586622,0.7176663756374647,5.842456038444035
67,0.0014900684575952898,0.03699674077807938,0.7185497840800803,5.8558250336093245
68,0.0014558544054651928,0.03741556039030791,0.7185728916762979,6.06306154627689
69,0.0014571604724619817,0.03697601181459059,0.7184753038506085,5.907456287862909
70,0.0014683471768753098,0.03774415118422868,0.7177922027262486,5.928123018366868
71,0.001450891151680275,0.03734546948207895,0.7197080389534981,5.837047588133235
72,0.0014409093408148624,0.03786704201037926,0.7175378531626824,5.848580315851843
73,0.001459804843980784,0.0363525044447886,0.7190714020149717,5.916315279589654
74,0.0014710250769915142,0.03771503076843491,0.7179471828517328,5.980968713256851
75,0.0014479184082072031,0.03717349974299055,0.7186377089858335,5.87488730463141
76,0.0014346406289159244,0.03795123422961469,0.7185563880535836,5.854683920887357
77,0.0014393264228649634,0.036775264164867774,0.7196638989621272,5.724844067195404
78,0.0014428250485929639,0.0375771703247785,0.7198529645635455,5.881975896424701
79,0.0014164257110569178,0.03747293226921414,0.7187915595355013,5.787437124012169
80,0.0014335197528747184,0.03697340091739654,0.7191701641979131,5.811128675719916
81,0.0014211605963843378,0.0380114275010278,0.7175659295304838,5.8834838138736805
82,0.0014234689653840587,0.037294151002976075,0.7181527734680783,5.817818033115751
83,0.001432250708357354,0.03780533947329558,0.7181727567632243,5.950607976217733
84,0.0014286643994623738,0.038390560914651546,0.7191114479374338,5.741909296985058
85,0.0013970782700444648,0.03732071538755285,0.7186247640297572,5.8559307110870575
86,0.0014054368451829383,0.03860797286895206,0.7191440465486719,5.926308610550524
87,0.0014074542561871581,0.038608698469754885,0.7181898875973323,5.916744488836941
88,0.0014206849971236451,0.03834421933722982,0.7188717411330486,5.87916739851193
89,0.0013948198951889334,0.039475736310828624,0.7168847418114305,5.941616798325489
90,0.0013783615407677494,0.03782725225239664,0.7180837471446326,5.897148121203551
91,0.0013804043749525892,0.03957034596795881,0.7180144677701763,5.841116147593325
92,0.0013760476628286917,0.03870680723093155,0.7189624792694151,5.915568379518748
93,0.0014009174030393194,0.038177509412645375,0.7195277317418893,5.927102533537467
94,0.0013895203948941753,0.03827750025571443,0.7189873610135981,5.888322574692772
95,0.0013943331092254685,0.03831826976504554,0.7183690642412867,5.9085559664685805
96,0.0013846053868353618,0.03862049689081534,0.718771480549012,5.957582365361573
97,0.0013767150365283601,0.03940726160010249,0.7182988752195579,5.915731924932948
98,0.0013848344276351085,0.038701782066637595,0.7183855280202162,6.043192646542404
99,0.0013884527403493657,0.03870353979850393,0.7189983847276165,5.937826771487237
