Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.20948766164929794,0.06223340033828424,0.9992515116536145,12.36085880237885
1,0.0373877488160716,0.02380577384572197,0.9999549096442004,6.560800778393378
2,0.017450200810440276,0.013435963040734702,0.999835799083048,8.583083291437871
3,0.010304909251994432,0.012593345743263477,0.9994651424464676,13.965658147880596
4,0.006928210195742156,0.005804955052613949,0.9999547886625261,7.103653617483172
5,0.004876200864231564,0.004400993441949529,0.9999370346510463,7.4235885749265185
6,0.0036243722376700744,0.0033483504048971223,0.9999323235209293,7.678642188085007
7,0.002854853103469525,0.0027670450364998523,0.9999255916423735,8.68893864911357
8,0.0022937666298296386,0.003060472944016991,0.9998249831703792,10.679413016906844
9,0.0018809019234311535,0.0021099049125137504,0.9999079661287925,8.815720530442494
10,0.0014920868706028152,0.0018025767596619047,0.9999105382858394,7.856921090603176
11,0.0013201055825947034,0.003488757765271377,0.9997110676332193,10.92471670515581
12,0.0012877073652755218,0.0011836584505629172,0.9999590882055035,5.064485234933585
13,0.0009860829874712106,0.0009750893702607454,0.9999736068597974,5.485088489817522
14,0.0009714258446085049,0.000815379285378718,0.9999781801049404,4.669101425960755
