Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.39200885891914367,0.3855176568031311,0.00030080214492045343,215.04418742215418
1,0.23406520783901213,0.2382589392364025,0.012947946144777234,98.76126485956274
2,0.22864080468813577,0.22830579802393913,0.20104392751818523,46.414392216394695
3,0.22359253466129303,0.22059297189116478,0.610995342489332,34.61653119905862
4,0.21878473261992137,0.21768176928162575,0.5314706079661846,36.75604540963967
5,0.2145104279120763,0.21807154640555382,0.5305898261722177,36.08138328805674
6,0.21054584980010987,0.23639852926135063,0.6389258350245655,31.300222245787758
7,0.21100250482559205,0.21528245136141777,0.6931576463903184,45.51721432880485
8,0.2172082006931305,0.219440545886755,0.6265699858777225,36.78757506853468
9,0.22983853320280712,0.3304060101509094,0.2946702352492139,159.68298998868855
10,0.2165664295355479,0.212093535810709,0.6645384675357491,21.847302387247712
11,0.21212470332781475,0.21762880682945251,0.6022721266490407,35.195567158676084
12,0.21348311603069306,0.21561847999691963,0.6844852173235267,34.9774716364425
13,0.21193449993928273,0.21885384991765022,0.6258251299150288,43.51431497330996
14,0.21254155139128367,0.21318281441926956,0.672248350456357,31.371128727831568
15,0.21034815808137258,0.2116962932050228,0.6779973153024912,23.707861399087008
16,0.20759280423323315,0.210317961871624,0.7443087457213551,19.319825862242748
17,0.207174747188886,0.20948782563209534,0.7601577129680663,25.432586419189303
18,0.20574356118837991,0.21057957783341408,0.762733853654936,26.364405460390696
19,0.20533834795157116,0.21009613201022148,0.7592011310625821,23.47264091833334
20,0.20496483743190766,0.20992543920874596,0.7506129548419267,20.55343931131251
21,0.20600194831689198,0.21163148060441017,0.7812069007195532,22.812579898056185
22,0.2051630735397339,0.210257388651371,0.7618048721924424,22.904467326356993
23,0.2048196832338969,0.2116655595600605,0.7552449947688729,22.587657446140522
24,0.20555130541324615,0.21120905876159668,0.786447836086154,21.93515688532768
25,0.20479220747947693,0.2113051749765873,0.7764421082101762,19.828119655093147
26,0.2043209304412206,0.21193642169237137,0.7632107601966709,21.73632231099499
27,0.20731931428114572,0.20998617261648178,0.76197038393002,21.688876430312483
28,0.20452285210291546,0.21318048238754272,0.7683567255735397,29.317674844691343
29,0.2045449028412501,0.21325313672423363,0.762402645777911,33.26946105920111
30,0.20419401029745737,0.2114289216697216,0.770902288146317,24.526706706427014
31,0.2157346894343694,0.20966149494051933,0.7686450704932213,24.67781621985399
32,0.20541297296682995,0.2129320427775383,0.7725526681169868,24.59246371113262
33,0.20477498173713685,0.21605633199214935,0.7561393065843731,24.80952874831362
34,0.20504158735275269,0.2164488546550274,0.7578911008313298,26.212629274303282
35,0.20507535735766094,0.21671512722969055,0.7708226612303406,25.362212835948093
36,0.2041331728299459,0.21469607576727867,0.7687441040761769,25.41185873162959
37,0.20396449863910676,0.21347177401185036,0.7634452311322093,25.212163262610673
38,0.2041633278131485,0.21498166024684906,0.7620956727769226,25.868366840426027
39,0.20513547162214915,0.21561340987682343,0.7670065339189023,27.82662682869126
40,0.20596957504749297,0.21371209993958473,0.7646234380081296,24.978835264074384
41,0.204264031847318,0.21312996000051498,0.762376930564642,25.015898846421827
42,0.20410599907239277,0.2125852108001709,0.764536852017045,25.421511229196863
43,0.20410296122233074,0.21270416676998138,0.7669213763438165,26.182359998653737
44,0.20427394211292266,0.21295971795916557,0.7667392874136567,25.3005472628366
45,0.2042365292708079,0.21451621875166893,0.749884036835283,26.08612691869302
46,0.2041260669628779,0.21357984840869904,0.7668128521181643,25.458817474473378
47,0.20417024493217467,0.21219640970230103,0.7633165591396391,25.79700209817942
48,0.20427937308947244,0.21180932596325874,0.7577299058903009,25.528014090560692
49,0.204031370083491,0.2124248594045639,0.7631053645163774,24.991555227678653
