fold,epoch,train_loss,val_loss,dice,hd95,precision,recall,asd,ravd,jc,is_best,epoch_time
0,0,0.3508833199739456,0.3863018676638603,0.0002379455231130123,170.63405174355978,0.02,0.00011968976145805413,118.63719534090067,-0.9480990453631435,0.00011916147167736782,1,2.0098557472229004
0,1,0.24499494295853835,0.31237996369600296,0.0,187.99187167632672,0.0,0.0,67.58795517840412,-0.40523752616260145,0.0,0,1.2321958541870117
0,2,0.2344719091287026,0.25142617896199226,0.02223263476975262,103.93723148010754,0.3420505050505051,0.012120027995386947,42.222631995498745,-0.7324208436795684,0.011875598351142347,1,1.3177556991577148
0,3,0.2248847851386437,0.22276998311281204,0.4322117720171809,45.4290505668568,0.6336901108156322,0.39877480361093604,18.15650087044102,0.047205327305187936,0.34236342438329326,1,1.4265491962432861
0,4,0.21583232627465174,0.21381409093737602,0.574844076782465,35.178243513508704,0.6858805625625262,0.5422575944630129,10.708200148900929,-0.13751443486358472,0.4676394817222478,1,1.3313837051391602
0,5,0.21443715462317833,0.21297871321439743,0.7476793968677521,39.56180598350077,0.6794533621714329,0.8660649976934561,12.029112652991316,0.4021748358355231,0.6229911483003645,1,1.3973612785339355
0,6,0.21142838780696577,0.2341366671025753,0.6145842546224594,39.649559170292775,0.5463034800662561,0.8151463308344802,19.06129170473497,1.114120351992286,0.4902210618756401,0,1.303499698638916
0,7,0.2113433606349505,0.21202996000647545,0.7174256587028504,23.84008253088024,0.6998427253019577,0.7646494964269646,6.678681268355584,0.17051699772843285,0.603344842307595,0,1.2568106651306152
0,8,0.20857908404790437,0.20710012316703796,0.7297427500784397,17.76978584585066,0.8625291785413317,0.6716084437992879,5.858273893093436,-0.21663618751351557,0.6170280533579819,0,1.2710046768188477
0,9,0.20789125561714172,0.20956910774111748,0.642519601881504,14.696279045508751,0.8451882985689483,0.5584954252872063,4.52937534728704,-0.32600308583597304,0.533791208945955,0,1.3189101219177246
0,10,0.20630636696632093,0.20717715099453926,0.7886975708603859,18.390204231347024,0.7490841174979096,0.8585712570862278,8.253219347627892,0.19948523813226735,0.6835113734937555,1,1.486609697341919
0,11,0.20528916556101579,0.206545852124691,0.7860037040710449,15.384808892496528,0.777604935362204,0.8208097504303591,7.585441952547487,0.11434558389028382,0.6822076836718094,1,1.385934591293335
0,12,0.20531270251824305,0.20601117610931396,0.7788425719738007,15.080300799809368,0.8104552009886149,0.7694974313650501,6.45079646700482,-0.031029394671722013,0.6732306653960112,1,1.3315339088439941
0,13,0.20427054052169508,0.20611288398504257,0.7810851979255676,15.180700899714987,0.8046314669359873,0.7748880317810668,6.539376903454914,-0.018958959567179513,0.675117786324629,0,1.0412490367889404
0,14,0.20407704665110663,0.20669938996434212,0.7813958135247231,15.174389145472773,0.7724643179413023,0.8124108498693943,7.061091744806187,0.09586020413306176,0.676981097514796,0,1.0427031517028809
0,15,0.20401256130291864,0.20618486031889915,0.7892091649770737,15.10306778678957,0.7960640886758386,0.8127501217102633,6.202738323391084,0.06719920115540638,0.6825343540505686,1,1.1082038879394531
0,16,0.2035824553324626,0.20614474639296532,0.7960932403802872,14.936986132100747,0.7939931740497482,0.8291511862202816,6.122959438260153,0.09226022533889122,0.6913983085431092,1,1.1828663349151611
0,17,0.20376451771992904,0.20599176734685898,0.7851194393634796,15.305436119665673,0.808566994576742,0.7872666230306382,6.44373388107465,-0.00037331426561935775,0.6807601754055068,0,1.56156587600708
0,18,0.20358082766716296,0.2057752162218094,0.7927800354361534,14.99480105469416,0.83133117341559,0.8008933426159287,5.227654175021047,0.004448191965287019,0.6886890895106644,0,1.5764658451080322
0,19,0.2035116610618738,0.20597827434539795,0.7803649313747882,15.50669869718483,0.812977952516976,0.7707228157740289,6.474612839542079,-0.04796270045408178,0.6756663389583754,0,1.001558542251587
0,20,0.2035265931716332,0.20593323931097984,0.7731911897659302,14.318813034983092,0.8227490992431039,0.7457606100342454,5.096938803743154,-0.06821436986285714,0.6679039768685634,0,1.2726709842681885
0,21,0.20335731024925524,0.20576562732458115,0.8154255342483521,16.939148146475148,0.8148667941479172,0.8441899914971827,5.552191641124838,0.0602058340493224,0.7122414907335783,1,2.514309883117676
0,22,0.2030797520509133,0.20563504472374916,0.7939657759666443,15.441189396457755,0.8163159831501536,0.7853110682756679,6.2397662099866125,-0.05251985183221615,0.691415480763163,0,1.116673469543457
0,23,0.20328177855564997,0.20593884214758873,0.8005128011107445,15.065803593472268,0.8031326209746306,0.8196140944992183,6.029683700048438,0.038613012710308044,0.6971371621575821,0,1.100903034210205
0,24,0.202865148966129,0.20576372742652893,0.8039145648479462,14.985234681473699,0.8123505048603588,0.8148258098199973,5.933567142946597,0.01432281020669339,0.7010682033134826,0,1.4851114749908447
0,25,0.2028153882576869,0.20595353841781616,0.8135536783933639,14.920597493431307,0.7999622023702065,0.8453337175069909,5.724333398889449,0.07799761983008248,0.7113429727807851,1,1.65217924118042
0,26,0.20307400822639465,0.20558172836899757,0.8059962350130081,14.93890480686147,0.8252536901526781,0.810572217649724,5.347185749104228,-0.009040270496328046,0.7040048684388464,0,1.5228900909423828
0,27,0.20285549072118905,0.20575480163097382,0.8018782064318657,14.833525299841444,0.807634993291006,0.812975965043691,6.07327473109569,0.015669923961155758,0.7001532352396507,0,1.470482587814331
0,28,0.20281244814395905,0.20581981912255287,0.7982149596512318,14.849474016399713,0.8058167595868561,0.8059377233223729,6.207659806553838,0.004225697150139714,0.6964961357104889,0,1.2685627937316895
0,29,0.20277534196010003,0.2058732509613037,0.8100470823049545,14.773961511239087,0.8072472049247635,0.8354598327938079,5.656741192155878,0.05507249405349596,0.7069903067473194,1,1.4316325187683105
0,30,0.2026250924055393,0.2058349885046482,0.8047336572408677,14.880030465361974,0.8071242607347636,0.821024804365549,5.922068197499983,0.03052439739736605,0.7022533842244223,0,1.323024034500122
0,31,0.2028495898613563,0.20581138506531715,0.8044875711202621,15.002498302287353,0.8097491785676922,0.8176968512158251,5.914370357455396,0.018232415584674935,0.7024578577906957,0,1.3082637786865234
0,32,0.20267271651671484,0.20583529770374298,0.7977332392334938,14.983068097859523,0.809333314737852,0.8017010155878053,6.147291097946208,-0.002194488532363217,0.6957046333048347,0,1.383932113647461
0,33,0.20253561895627242,0.20581172406673431,0.8074276578426361,14.975636486789417,0.8105202248045346,0.8239896093532896,5.854899735765281,0.029800935077688804,0.7051933205217089,0,1.4061100482940674
0,34,0.20257801963732794,0.20575352013111115,0.8038078942894935,15.035989977769319,0.8130287623742133,0.8150418174127276,5.95870646875285,0.013370358194782711,0.7017310673972562,0,1.2878940105438232
0,35,0.20256626032865965,0.20579468086361885,0.8034325233101844,15.033910488838847,0.8090830155404926,0.8165736620925413,6.051278551549208,0.02036804433542094,0.701550439142258,0,1.2690370082855225
0,36,0.2026016620489267,0.20582138374447823,0.8043034595251083,15.007443115064698,0.808313092642384,0.8201370086127924,5.985608788521888,0.02532830126370945,0.7022315920575459,0,1.1427435874938965
0,37,0.20256345661786887,0.20578023046255112,0.806615772843361,15.010508996070032,0.814820205936094,0.8238994153295929,5.803672554446246,0.027643112148660266,0.7042952805043258,0,1.2549717426300049
0,38,0.2027131296121157,0.2058297023177147,0.8047058540582657,15.050177136273856,0.8077468231370938,0.8219342390711527,6.000639501651103,0.029440299413439126,0.7028901206684256,0,1.286743402481079
0,39,0.20262295122330004,0.20581582561135292,0.8021819177269935,15.032309970465196,0.8073240451461404,0.8169591093868432,6.064423037573542,0.023261190489860882,0.7005283927785833,0,1.3677935600280762
0,40,0.2025750187727121,0.20578604936599731,0.8035449922084809,15.032866657308794,0.8093345000724999,0.8154301311841184,6.002105248829073,0.015103002579644946,0.7019786275341774,0,1.3437325954437256
0,41,0.20258790942338797,0.20576512813568115,0.8048154407739639,15.112211324042823,0.8133322483930937,0.8160579829852845,5.903769332537105,0.011345685771359271,0.7029875846014636,0,1.367375373840332
0,42,0.2030533471932778,0.20576680824160576,0.8051454865932465,15.106256652052918,0.8187170756779927,0.813665113533581,5.723592619307527,0.0022394654733108132,0.7029281674297059,0,1.3537542819976807
0,43,0.20262104731339675,0.2056945338845253,0.8059347763657569,15.120858231825965,0.8326349365292323,0.8140699054029068,5.203040889549079,-0.0013090151512337679,0.7034802637934986,0,1.3654472827911377
0,44,0.2026120779606012,0.2058015540242195,0.8054582911729813,15.023500054200978,0.8124384533183243,0.8182356834362475,5.8794328654883135,0.017315387210195127,0.7036160299152232,0,1.3759398460388184
0,45,0.20251296919125777,0.20574819669127464,0.8055258810520172,15.060232612656218,0.8143952632730574,0.8191308840515891,5.917456883452762,0.018060585903163527,0.7035376612133457,0,1.376596212387085
0,46,0.20265134710531968,0.20583302527666092,0.8049054512381554,15.056616776687768,0.809319905141715,0.8210412306098182,6.028551236031795,0.02769346886596975,0.7027878464544663,0,1.3568832874298096
0,47,0.2025581838992926,0.205729141831398,0.805110434293747,15.079716883477152,0.8217280371935664,0.8159285817087967,5.668976984519801,0.007040933731868358,0.7030027393103064,0,1.2663311958312988
0,48,0.20273691301162428,0.20572857186198235,0.8059701851010322,15.061491846977587,0.8181125268103944,0.8161076467085241,5.747726471742266,0.007618207588430919,0.7038760564429889,0,1.3626978397369385
0,49,0.20256377298098344,0.2058011218905449,0.8074902379512787,14.988286924831838,0.8119762012914394,0.8225586263649166,5.866648995703177,0.022978856669162565,0.7056960255011059,0,1.365715503692627
1,0,0.36330455656235033,0.35610321164131165,0.0894886072538793,76.48482926122428,0.18019708805229737,0.0775466779145616,14.426973251049999,-0.15453669248501797,0.053223972681909835,1,1.3153388500213623
1,1,0.24570074448218712,0.24829668551683426,0.0017601447738707066,106.9044335014836,0.15846153846153846,0.0008930840752167903,3.1634877180759715,-0.19482066254325603,0.0008925877923752733,0,1.2395436763763428
1,2,0.2300057067320897,0.2300742007791996,0.43327722907066346,39.02383996685987,0.4935093696549015,0.5094777161854122,9.13858201753141,0.4045568373682806,0.32051615379707177,1,1.387601613998413
1,3,0.22020442554583916,0.2273540496826172,0.32672555331140757,42.16282792332977,0.5838913432385128,0.24762557525911563,10.112781283571243,-0.4509771669413183,0.24273378053594613,0,1.2847211360931396
1,4,0.216270400927617,0.21344658359885216,0.6511752200126648,32.41896898142029,0.6354331950251229,0.7181978010766589,13.161586480884363,0.34525504621502556,0.5348827332802286,1,1.347853422164917
1,5,0.21250002200786883,0.21036644279956818,0.5728220057487488,25.426866122147327,0.6995894253655425,0.5219308399444046,8.058056254593968,-0.2142427081330582,0.47504512473408494,0,1.2758188247680664
1,6,0.21193456191283006,0.21594781428575516,0.6502717924118042,25.478216239133534,0.5505285009131008,0.8400359071850798,7.689800198892799,0.5753512358186454,0.5122847098000118,1,1.388747215270996
1,7,0.20844590893158546,0.20855744555592537,0.7244902890920639,19.217632778645193,0.785005998753161,0.7094779214791367,5.617536950721784,-0.05065424343423533,0.6121736913461436,1,1.5667228698730469
1,8,0.2125633805990219,0.22540905326604843,0.628713963702321,27.72975533108897,0.5522620109839818,0.8062693269289312,10.332377983129511,0.6743730156787366,0.5039016663641621,0,1.1823852062225342
1,9,0.21254437015606806,0.2123383954167366,0.6859025824069976,17.228243846046986,0.6927335244273312,0.7241233997366275,5.981390753292057,0.08095889596784027,0.572049004861191,0,1.1878395080566406
1,10,0.21087916997762826,0.21198126673698425,0.6310799166560173,22.41879851845523,0.7813611936257909,0.6026052825225573,5.093545629036629,-0.19230872609419808,0.5293131109996093,0,1.2832331657409668
1,11,0.21012438260591948,0.20751329511404037,0.7261257970333099,17.95495990776355,0.7694123429107895,0.6987520700237817,5.264590475385671,-0.07109405583832323,0.6211445091122964,1,1.3908414840698242
1,12,0.20744540714300597,0.2096814066171646,0.6718932574987412,23.33056670223164,0.7273979980831285,0.6699010983850642,8.945544131669866,0.004681482881554784,0.5809024602916656,0,1.3313689231872559
1,13,0.21530288687119117,0.22129854559898376,0.6381937742978334,62.8017720397795,0.5359125269436772,0.8715805093340989,21.979734074902836,1.3700668662602167,0.5049314770666535,0,1.317439079284668
1,14,0.2100642380806116,0.21522041410207748,0.631851823925972,40.91884296097302,0.5894915983854506,0.7767383126487816,18.11623093287506,0.8636851015514978,0.5187342391461605,0,1.3062939643859863
1,15,0.209858795771232,0.2071443609893322,0.7453358119726181,23.74135385605563,0.7940724005623352,0.7454133620404115,9.98069265860839,0.34111032128828633,0.6435069917022108,1,1.3894679546356201
1,16,0.20625388966156885,0.20656365901231766,0.7497737216949463,18.325565353109056,0.7737842115914191,0.7544736524128014,6.142584984343536,-0.037169281436856015,0.6533042693224919,1,1.3567492961883545
1,17,0.20608172049889198,0.20588313788175583,0.763550078868866,14.450131402718876,0.8500605421253489,0.7183940625037032,3.9303366285955716,-0.13933612380789007,0.6577029766108288,1,1.3494422435760498
1,18,0.20528740263902223,0.2059873677790165,0.7939951050281525,13.620991128930298,0.7831757470819203,0.8266364503974237,4.632311724689106,0.08368678416936248,0.6969480112009788,1,1.3217637538909912
1,19,0.20500985590311196,0.2058863788843155,0.7350303661823273,16.597519011214416,0.78694191114516,0.7014440263515306,5.034555025486154,-0.08508242727715673,0.6334384520017423,0,1.2499945163726807
1,20,0.20491880063827222,0.20599514618515968,0.7728486478328704,16.403406381337792,0.8023069536565601,0.7695963392767848,5.3024388264525,0.007333072483277356,0.6725906787314925,0,0.9600808620452881
1,21,0.20391413454826063,0.2049063704907894,0.7855807387828827,10.697359581065543,0.8384695850008832,0.7562766376425603,3.763357621773938,-0.08993715047824041,0.6842976071921619,1,1.0397398471832275
1,22,0.203621228153889,0.20497575774788857,0.7925845217704773,13.293892080603108,0.8274137300839267,0.7671546070088889,4.110917651670753,-0.06987341481524444,0.689440605043777,0,0.9702553749084473
1,23,0.2033097675213447,0.20466509461402893,0.8056102633476258,14.884044333484582,0.8307888595835132,0.7922123985756332,3.6952933102811225,-0.04350544713252151,0.707450620690889,1,1.0533473491668701
1,24,0.20330498080987197,0.20516593754291534,0.8083563685417176,13.883529264057415,0.8050728283037891,0.8209995360123301,3.7881313096285614,0.025563277532749878,0.707350139262813,1,1.0822656154632568
1,25,0.20306939230515406,0.2049199528992176,0.7585888135433198,14.049105071381632,0.8443367979001818,0.7174875785254712,3.969019033273222,-0.1440610223712077,0.6597966816312316,0,1.4050204753875732
1,26,0.20296954191648042,0.20472566410899162,0.8078871488571167,12.600920895893713,0.8209596097888046,0.8006759455018441,3.9134233273349905,-0.021828636233667948,0.7106163953130542,1,1.6120860576629639
1,27,0.20266435925777143,0.20502835139632225,0.7935388588905334,12.744000607072204,0.8381119261580777,0.7709157406109126,3.191480059965447,-0.07331198644248609,0.6907517480511466,0,1.4147751331329346
1,28,0.20280404618153205,0.20470523834228516,0.8120882487297059,12.347970566364493,0.83386200410326,0.7986703579811025,3.368172744465614,-0.0394179775086223,0.7149033623791758,1,2.8680269718170166
1,29,0.20246167137072638,0.20522869378328323,0.8155892783403397,10.226693989474507,0.8506553277414182,0.8183173814220567,3.4460111968404727,-0.028734904704361863,0.7131058696693364,1,1.247962474822998
1,30,0.2024871133841001,0.2046794332563877,0.8016826868057251,12.393932905649054,0.841631566398627,0.7811182212768055,3.4976180607050265,-0.06672874683465471,0.704635390979298,0,1.7013232707977295
1,31,0.20264756335661963,0.204437967389822,0.8282964217662812,7.90486385244747,0.897078885906644,0.794430545174038,2.6599594126401365,-0.10855004488913206,0.7274846840045751,1,1.092501163482666
1,32,0.20245501169791588,0.20463215187191963,0.8107517337799073,8.137399289361548,0.8528997407559086,0.7825813590132522,2.6031675302037707,-0.07589228985980052,0.7122484808072731,0,2.345675468444824
1,33,0.20228195190429688,0.20472784340381622,0.7859562313556672,10.527698596478384,0.8591987077910275,0.7396076000272508,3.4937299832819004,-0.13667635135696546,0.6861705458247573,0,2.2655787467956543
1,34,0.20220457934416258,0.20485344529151917,0.8428731167316437,10.531119362925562,0.8274642052505932,0.8654796180569896,3.3598143128631306,0.06102836104980464,0.7409052714771763,1,1.0579173564910889
1,35,0.20214217213483957,0.20475619658827782,0.8114340686798096,12.518873041544047,0.8318314367206976,0.801616938286078,3.5706232145721084,-0.03067731199149627,0.7137785589053636,0,1.9723615646362305
1,36,0.20209146806826958,0.2051244154572487,0.7985739862918854,9.264958830647787,0.8403660173242202,0.7861511011518449,2.8105674003384564,-0.05217718260840946,0.6990413698646293,0,1.3218560218811035
1,37,0.2020898014307022,0.20524248480796814,0.8167020559310914,10.41709964536379,0.8246223753600921,0.8204872970620025,3.157280651025161,0.002788887506829626,0.7194568966689714,0,1.3241441249847412
1,38,0.2020406975195958,0.20441320911049843,0.8117149496078491,8.168103491413543,0.8606951609505886,0.7811978144018893,2.557291528027953,-0.08961446947016367,0.7174804786961437,0,1.3078124523162842
1,39,0.2018396372978504,0.20436110720038414,0.83700130879879,7.902444511902413,0.8729648500030583,0.8326463120339967,2.768136899635478,-0.035380854506911114,0.7405494837832969,1,1.3395607471466064
1,40,0.20181909432777992,0.2045198157429695,0.8186770701408386,8.722371082362637,0.8553329066978486,0.7948061319353579,2.714762123280224,-0.06272023258102054,0.7220260516839437,0,1.248579502105713
1,41,0.20159051510003898,0.2046869844198227,0.8190481448173523,12.549543894545883,0.8233837150787674,0.8190750581405749,3.516434974678422,-0.0001186413367739858,0.7223215773219624,0,1.3209137916564941
1,42,0.20158276305748865,0.20489278435707092,0.8209561920166015,10.612154080589006,0.8147668689500488,0.8321232125922592,3.415212830263635,0.025607232412758273,0.7254200266156892,0,1.260577917098999
1,43,0.20153478934214666,0.20469702035188675,0.8197080731391907,9.793114798060904,0.8403256216814381,0.8064184892230728,3.145622738542475,-0.035725228761911094,0.7241441056607854,0,1.2275426387786865
1,44,0.20154258952691004,0.2047898806631565,0.8283239366114139,10.06016999951214,0.8591994417480234,0.8384747651627436,3.5550027168698985,-0.012435969919180792,0.7341061628172217,0,1.2918438911437988
1,45,0.2016846904387841,0.2048695646226406,0.8181480503082276,9.928756795504905,0.8279155988536634,0.813527990825118,3.4152689020973543,-0.013303795310181632,0.7218699234417036,0,1.227482557296753
1,46,0.20161469624592707,0.20480385422706604,0.8196744656562805,10.183005306532523,0.8225443703659914,0.8218219847136815,3.6372336180105753,0.007147715426224165,0.725060601794085,0,1.2153329849243164
1,47,0.20144635095046118,0.20491808280348778,0.8178488445281983,10.141465141635575,0.8193525029255035,0.8208675918805076,3.533681812848038,0.006228000869161872,0.7219154707251936,0,1.2896842956542969
1,48,0.2013573841406749,0.20468197017908096,0.8188652682304383,9.845012451076007,0.8370216393759062,0.8071902410481521,3.2848428625279205,-0.03204419170948727,0.7231021592902603,0,1.317805290222168
