Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.22211675727090172,0.20420919060707093,0.7309850458555001,13.191604638342584
1,0.2037432573215906,0.202962806224823,0.8062926374145389,8.596509572169444
2,0.2026232675064442,0.20203876852989197,0.8609751426067549,8.64151759479174
3,0.20204475418079731,0.2023899608850479,0.805872621187537,7.6055059472017446
4,0.20215546426384948,0.20185691118240356,0.8636656650678092,9.54598596002808
5,0.20196136884218038,0.20371113419532777,0.772116448173357,13.502822707170248
6,0.20223554882199266,0.20496174275875093,0.7475305943240979,19.60677461454864
7,0.2019075082485066,0.20258560359477998,0.8336765064483451,9.277284274294253
8,0.20222055392209873,0.20450432419776918,0.7977213790429007,17.164174910361822
9,0.2023039985188218,0.2020590567588806,0.7995074249074324,8.327227104865031
10,0.2013486824756445,0.20231148183345796,0.8516192504003183,8.254466407126326
11,0.2012549543450045,0.2014231288433075,0.8404504346862897,7.050668301525441
12,0.20110456593507944,0.20141382455825807,0.8700342695084736,6.979934179307233
13,0.2010062700787256,0.2014031606912613,0.8485929207953135,6.993484754895694
14,0.20094742799221083,0.20223693490028383,0.8629585037910447,9.093757188821074
15,0.20082655601030172,0.20155823707580567,0.8480889778056172,6.85614587389671
16,0.20060574453930521,0.2012276667356491,0.8669798666534504,6.192332872353017
17,0.20057177872851836,0.20126790285110474,0.8674872141216219,6.166642978276505
18,0.20052937279606975,0.2013291013240814,0.8524048363924334,7.2780835720768
19,0.200475390047528,0.20151112854480743,0.8449233938776648,7.131008427728873
20,0.2004324613615524,0.20125222086906433,0.8638109271654609,5.786145884279116
21,0.20035892083894374,0.20142685770988464,0.8562251157367352,7.134391148388733
22,0.20029713975828747,0.20130875706672668,0.8678969999045595,6.717037334274318
23,0.20026487909084142,0.20134380757808684,0.8576586592712045,6.01401163851089
24,0.20027698333873306,0.20129595220088958,0.8655328887332346,5.992948205358013
25,0.20019587666489358,0.20130489647388458,0.8626137186878735,5.602657458036632
26,0.20017447998357374,0.20130376577377318,0.8633678248248149,5.637625686386416
27,0.2001592142637386,0.2013612723350525,0.8582108109114096,5.885644760496285
28,0.20016947787168415,0.20142838299274446,0.8549412086452406,5.869209488614856
29,0.2001285183914872,0.20133359491825104,0.8592810648464665,5.7970998500147415
