Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.4151596299239567,0.731177568435669,0.020711208693683147,247.46664046507473
1,0.2585496093545641,0.47591207921504974,0.0,230.3572006205385
2,0.23570870075907027,0.2711414694786072,0.11742981988936663,47.29066229029315
3,0.22932782556329454,0.23169644176959991,0.18884317586343968,39.14203717008443
4,0.2222692838736943,0.21832967549562454,0.28674403578042984,20.960584829339652
5,0.2176352185862405,0.21669389307498932,0.37177231116220355,27.531393987720016
6,0.21588883229664393,0.2125244140625,0.37006086710607633,32.355309548692446
7,0.21308025291987828,0.20962677150964737,0.43812014907598495,24.533510179260855
8,0.21152657270431519,0.20826498419046402,0.5445168397855014,16.83955621615752
9,0.20954389018671854,0.20780190080404282,0.5520202573388815,20.59003994173695
10,0.20793442002364568,0.2086363285779953,0.5537238856777549,14.16866707766077
11,0.20832533921514237,0.20866375416517258,0.47605537611525506,26.17514486962863
12,0.20799627474376134,0.20858541131019592,0.6866860063746572,31.706599112595512
13,0.20688232353755406,0.20775417983531952,0.5270783661399037,21.136646756316377
14,0.20586030610970088,0.20526990294456482,0.7050817832350731,11.95793516616065
15,0.20474212297371455,0.20506445318460464,0.6709753647446632,15.712228420889865
16,0.20523721192564284,0.20542506128549576,0.7373469993472099,22.235252045896175
17,0.2043606766632625,0.20445352792739868,0.695306247100234,12.654115422108054
18,0.20409789894308364,0.20419184863567352,0.6643775613047183,8.863823383280879
19,0.20395793659346445,0.20478253066539764,0.7267796341329813,10.78371827950392
20,0.20385618720735824,0.204286590218544,0.704948821105063,11.19453538636848
21,0.2031748103243964,0.20439576357603073,0.6744844629429281,10.36748599175561
22,0.20307377406529017,0.20427782088518143,0.7322199046611786,9.714851708466524
23,0.20285308148179734,0.2045273259282112,0.6983549185097218,12.23011333361023
24,0.20291479996272496,0.2041516900062561,0.7318200394511223,10.242271922704358
25,0.2023682019540242,0.2040196880698204,0.7431437782943249,13.868813797377701
26,0.20230836314814432,0.20436502248048782,0.7229670658707619,10.641143689883403
27,0.20244787420545304,0.2043680027127266,0.7486781124025583,10.137615146492436
28,0.2023870817252568,0.20484551787376404,0.7204633448272943,11.74520273498209
29,0.2022320819752557,0.20465635508298874,0.7344416789710522,11.874040498372365
30,0.2022047064134053,0.20488440990447998,0.7454344779253006,10.762465130698992
31,0.2022346896784646,0.20454952120780945,0.7293979786336422,10.134008856270436
32,0.20197703795773642,0.20420778542757034,0.7341658305376768,9.4910397236567
33,0.20186588593891688,0.20441097766160965,0.7339826095849276,10.319629931253154
34,0.20186067478997366,0.20449060201644897,0.7339792139828205,9.968460910726753
35,0.2018968654530389,0.20426063239574432,0.7427523918449879,9.701481707365883
36,0.20172202800001418,0.20439224690198898,0.7315887976437807,9.9468215879625
37,0.20172310088362014,0.20439886301755905,0.7241685269400477,9.901479643112856
38,0.20176610137735093,0.20426446944475174,0.7414271142333746,9.594216064327924
39,0.2017941517489297,0.2043684422969818,0.7378721404820681,9.95431593222868
40,0.201850739972932,0.2044941857457161,0.7174197128042579,10.668826211806827
41,0.20162851682731084,0.20454350113868713,0.7201595287770033,10.819212367210788
42,0.20165310161454336,0.20448843389749527,0.7344635911285877,10.211288771604538
43,0.2016870720045907,0.20442258566617966,0.7402445394545794,9.958414730288698
44,0.20185215984072005,0.20436229556798935,0.7419328708201647,9.958414730288698
45,0.20173422566482,0.2043759450316429,0.7409154046326876,9.810432720931855
46,0.20166920125484467,0.20437177270650864,0.7379566263407469,9.895678496252652
47,0.2016514241695404,0.20443027466535568,0.7354765757918358,9.967460654583343
48,0.20191142175878798,0.20438360422849655,0.7342666704207659,9.977777323696767
49,0.20163154814924514,0.20442909002304077,0.7264535389840603,9.996242589776719
