Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.34460962698199693,0.243608884434951,0.4031636156633221,2.6739219432265413
1,0.22559320691384768,0.2390204906463623,0.4205989468852574,2.2032565770361083
2,0.23209899563090244,0.24151306991514407,0.440092071201746,86.29193462395065
3,0.22532974273190462,0.23800833625228782,0.4268000433344325,96.08650718236201
4,0.22439248831872655,0.23745569680866443,0.43122526122586397,1.450189594507383
5,0.22276136424756587,0.23506812610124286,0.4281068998076406,4.982602945579498
6,0.2187157527620631,0.22414411541662718,0.5488980302051457,22.69911758248232
7,0.210551192885951,0.21796887399334658,0.6305217862542041,23.738598002904368
8,0.20813773998192378,0.21974392447032426,0.5998230543461233,13.49933827398706
9,0.20577529476101236,0.21578601481098877,0.6540713623832016,13.548169748824737
10,0.20484398523891778,0.2169533435451357,0.6236289877209218,7.2903994917150605
11,0.2051441401691365,0.21490084325012407,0.646744446738655,14.901887704086903
12,0.20392391242479024,0.2143162906954163,0.6548962676662664,21.646563509361314
13,0.20355708762667232,0.21711907190711874,0.6276506269584093,9.037415326997936
14,0.2032599149453909,0.21412311972756135,0.6991698534281968,25.656665233444233
15,0.20288418608724623,0.21447423351438422,0.6946171877437608,18.277478138411173
16,0.20235103940157065,0.2144274452799245,0.6811256977200563,21.748117552004114
17,0.20221440650914846,0.21489735763323933,0.6794928855492763,9.845527242735818
18,0.2021776543636071,0.21637210406755147,0.6693827807700561,8.245190861099145
19,0.20174905394477055,0.2145454932200281,0.7166802773178718,14.281825523315376
20,0.20162716743193174,0.21417148387745807,0.7230251700968154,16.87955596253564
21,0.20159073571737549,0.2136770134693698,0.7453923277792799,28.17615920110919
22,0.20153143783485084,0.21426518073207454,0.7423091641145618,12.424202836595164
23,0.20143917186143703,0.2141938247963002,0.7462562909068744,26.264557315591475
24,0.2014539381279085,0.21299618898253692,0.743448099632573,19.341728516001297
25,0.2015145791876585,0.21376967257574986,0.7420022286889991,19.818037192006233
26,0.2013344433074607,0.21385293195122165,0.7400496941905145,12.180817627743599
27,0.20123245908801718,0.21438543122065695,0.7261890772159401,12.768777292501788
28,0.20127520525365844,0.21318966314980858,0.7570989276515935,20.56382070337523
29,0.20101192453526018,0.2129744628542348,0.7643853495939387,10.969162768557664
30,0.2010168621414586,0.21366544797232276,0.7628018507650393,11.641826168829425
31,0.20099718280528722,0.21299101702476803,0.7725090354970978,19.007542568586484
