Epoch,Train Loss,Val Loss,Dice Score,Hausdorff Distance
0,0.2297001324247482,0.05143147960305214,0.0,inf
1,0.04019271738307421,0.02933792132884264,0.4075105618877509,13.306826898658963
2,0.027422132225014096,0.023259700052440168,0.4681021641824663,10.2290565819752
3,0.021874836840948392,0.015302748195827007,0.5609526416747687,31.624491200334745
4,0.01956444819928905,0.016881838655099273,0.5507304836364617,18.56010575293385
5,0.012570910308737481,0.013198931110091508,0.6466079565129944,17.847115293096497
6,0.011275058173639484,0.013201675182208418,0.6782072982702827,17.05826156154132
7,0.013210319815106083,0.020991401709616185,0.5154308115621817,26.171287143131362
8,0.012986910626898671,0.00927568190265447,0.7385753037062349,15.582723400054892
9,0.008306357573696174,0.007339812172576785,0.827469165964993,12.815137566672409
10,0.007821656330380329,0.006920609031803906,0.8224683308340225,12.226797119745292
11,0.006999689990892833,0.007546826452016831,0.8261144532601243,18.620490101485466
12,0.007022022827376806,0.007006473559886217,0.7976030182986299,12.25765710583187
13,0.006812173299231502,0.0071956586185842756,0.8116262785648716,17.289560881112127
14,0.006624819746046046,0.006359220710583031,0.8397396314389927,12.087118138181483
15,0.006592324726435161,0.011261568004265428,0.7123754449457544,29.584780465606713
16,0.01629589713276039,0.008037495100870729,0.8107277461586847,16.75292629311269
17,0.008035637826799566,0.007675122581422329,0.7998128166691083,18.336522876254552
18,0.007047593504255421,0.006308416803367436,0.8269045007098275,11.625820364713572
19,0.005962803659332526,0.0062732075899839404,0.8461092190874606,11.689347936291162
20,0.0060953401099500615,0.005651049260050059,0.8480174442580373,11.047184392866896
21,0.005528663435333603,0.005080521975178272,0.8594775596230301,10.720113312722674
22,0.005477566645632303,0.005196572963614017,0.8499367922237239,10.874552066761133
23,0.005262813836790968,0.005316462465561927,0.8108737502899981,10.138885057199168
24,0.005125337434651027,0.005049365577287972,0.8553051047564781,10.491297490434846
25,0.0048488015999346105,0.005131627265363932,0.8463493864203218,10.417555507474527
26,0.004621968891601576,0.00477985197212547,0.8589184714538842,10.578674370419689
27,0.0044310470774964715,0.0048452770453877745,0.8638931068102109,10.369514844726938
28,0.004637009320715659,0.004880890315398574,0.8497966379695332,10.67958353515447
29,0.00443630970927865,0.004610018613748252,0.8479275153469794,10.468598605915657
